time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,precipAccumulation
2013-06-11 01:00:00,Clear,clear-night,0.0,0.0,10.68,10.68,6.99,0.78,1015.4,0.0,0.44,,0.13,0.0,10.0,,
2013-06-11 02:00:00,Clear,clear-night,0.0,0.0,10.07,10.07,6.99,0.81,1015.1,0.54,0.54,130.0,0.18,0.0,10.0,,
2013-06-11 03:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,8.85,8.85,6.52,0.85,1014.6,0.26,0.85,116.0,0.53,0.0,9.801,,
2013-06-11 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.17,10.17,6.79,0.8,1014.4,0.66,1.26,,0.75,0.0,9.993,,
2013-06-11 05:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.07,10.07,6.79,0.8,1013.9,0.0,1.11,,0.67,0.0,9.045,,
2013-06-11 06:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.68,10.68,7.49,0.81,1013.7,0.0,0.97,,0.75,0.0,9.349,,
2013-06-11 07:00:00,Overcast,cloudy,0.0,0.0,11.08,11.08,8.0,0.81,1013.8,0.85,1.5,,0.93,1.0,9.838,,
2013-06-11 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,12.07,12.07,8.5,0.79,1013.6,1.25,1.93,121.0,0.8,2.0,8.606,,
2013-06-11 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.58,13.58,10.3,0.81,1013.8,2.2,2.63,165.0,0.75,3.0,8.78,,
2013-06-11 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.47,15.47,11.4,0.77,1013.7,1.93,4.01,171.0,0.75,4.0,8.709,,
2013-06-11 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.27,16.27,12.1,0.76,1013.7,2.41,4.6,187.0,0.75,5.0,9.072,,
2013-06-11 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.27,16.27,12.4,0.78,1013.6,2.14,5.32,191.0,0.79,5.0,8.861,,
2013-06-11 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.88,16.88,13.1,0.78,1013.6,3.6,4.8,191.0,0.8,5.0,9.536,,
2013-06-11 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.67,16.67,13.4,0.81,1013.7,2.61,4.39,198.0,0.79,5.0,7.846,,
2013-06-11 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.38,16.38,13.8,0.85,1013.7,3.18,6.35,209.0,0.79,4.0,9.332,,
2013-06-11 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.97,16.97,14.1,0.83,1013.7,2.28,4.82,220.0,0.75,4.0,9.777,,
2013-06-11 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.97,16.97,14.1,0.83,1013.3,2.85,3.84,194.0,0.75,3.0,10.003,,
2013-06-11 18:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.77,16.82,14.9,0.89,1013.1,2.85,5.22,221.0,0.75,2.0,9.446,,
2013-06-11 19:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,17.07,17.07,13.9,0.82,1013.0,3.2,5.53,207.0,0.75,1.0,10.003,,
2013-06-11 20:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.77,16.77,13.7,0.82,1013.0,3.12,4.94,195.0,0.74,0.0,10.003,,
2013-06-11 21:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.27,16.27,13.1,0.81,1013.2,2.94,4.39,205.0,0.43,0.0,10.003,,
2013-06-11 22:00:00,Clear,clear-night,0.0,0.0,15.47,15.47,12.9,0.85,1013.7,2.38,4.99,196.0,0.19,0.0,10.003,,
2013-06-11 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.97,14.97,11.5,0.8,1013.5,0.0,3.86,,0.75,0.0,9.999,,
2013-06-12 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,14.48,14.48,11.4,0.82,1013.1,0.0,1.66,,0.44,0.0,10.002,,
2013-06-12 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,14.67,14.67,12.0,0.84,1012.7,0.0,2.03,,0.57,0.0,10.003,,
2013-06-12 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.66,14.66,12.7,0.88,1012.2,1.93,2.6,181.0,0.75,0.0,10.003,,
2013-06-12 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,15.58,15.58,13.5,0.87,1011.6,3.11,4.01,191.0,0.8,0.0,10.003,,
2013-06-12 04:00:00,Overcast,cloudy,0.0,0.0,15.28,15.28,13.8,0.91,1011.2,2.24,4.0,229.0,0.99,0.0,9.282,,
2013-06-12 05:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.07,15.07,13.7,0.91,1011.1,2.49,5.72,210.0,0.8,0.0,10.0,,
2013-06-12 06:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.28,15.28,13.0,0.86,1010.8,3.58,7.5,216.0,0.81,0.0,10.003,,
2013-06-12 07:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.17,15.17,12.6,0.85,1011.0,4.32,5.74,230.0,0.79,1.0,10.003,,
2013-06-12 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.07,15.07,12.1,0.82,1011.4,3.54,7.9,236.0,0.76,2.0,9.841,,
2013-06-12 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.28,15.28,12.2,0.82,1012.0,2.78,6.59,244.0,0.76,3.0,9.841,,
2013-06-12 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.87,15.87,11.8,0.77,1012.3,3.86,6.87,268.0,0.75,4.0,10.003,,
2013-06-12 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.47,16.47,11.9,0.74,1012.6,3.65,6.91,237.0,0.75,5.0,10.003,,
2013-06-12 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.67,16.67,12.2,0.75,1012.7,3.56,8.95,260.0,0.76,5.0,10.003,,
2013-06-12 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.67,16.67,12.0,0.74,1012.9,4.18,8.21,262.0,0.75,5.0,10.003,,
2013-06-12 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.57,16.57,12.9,0.79,1012.7,4.03,7.43,227.0,0.75,5.0,10.003,,
2013-06-12 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.27,16.27,13.3,0.83,1012.2,2.97,5.4,247.0,0.79,4.0,9.887,,
2013-06-12 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.57,16.57,14.0,0.85,1011.5,3.7,5.43,223.0,0.8,4.0,9.513,,
2013-06-12 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0174,0.04,16.88,16.88,14.5,0.86,1010.7,4.05,7.41,211.0,0.82,3.0,9.964,rain,
2013-06-12 18:00:00,Mostly Cloudy,partly-cloudy-day,0.0176,0.08,17.27,17.31,15.0,0.87,1010.4,3.84,7.51,247.0,0.75,2.0,8.643,rain,
2013-06-12 19:00:00,Mostly Cloudy,partly-cloudy-day,0.0489,0.13,17.17,17.22,15.0,0.87,1010.5,4.37,8.45,242.0,0.75,1.0,9.518,rain,
2013-06-12 20:00:00,Light Rain,rain,0.8199,0.93,16.27,16.36,15.0,0.92,1010.3,2.9,8.74,243.0,0.77,0.0,10.003,rain,
2013-06-12 21:00:00,Possible Drizzle,rain,0.1012,0.26,16.08,16.13,14.7,0.92,1010.1,3.07,6.69,245.0,0.83,0.0,9.865,rain,
2013-06-12 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0258,0.09,15.87,15.89,14.4,0.91,1010.4,2.59,6.69,232.0,0.75,0.0,9.705,rain,
2013-06-12 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0067,0.05,15.58,15.58,14.0,0.9,1010.4,3.39,7.64,235.0,0.75,0.0,10.003,rain,
2013-06-13 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.97,14.97,13.6,0.92,1010.2,3.89,7.01,256.0,0.75,0.0,10.003,,
2013-06-13 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.67,14.67,11.4,0.81,1010.5,3.13,8.57,241.0,0.66,0.0,10.0,,
2013-06-13 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.27,14.27,10.9,0.8,1009.9,2.2,7.27,227.0,0.75,0.0,10.003,,
2013-06-13 03:00:00,Overcast,cloudy,0.0,0.0,13.97,13.97,11.1,0.83,1009.3,2.94,5.54,226.0,0.92,0.0,10.003,,
2013-06-13 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.07,14.07,10.39,0.79,1009.3,3.75,6.8,246.0,0.75,0.0,10.0,,
2013-06-13 05:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.97,13.97,9.99,0.77,1009.2,3.03,9.12,264.0,0.75,0.0,10.003,,
2013-06-13 06:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.88,13.88,9.6,0.75,1009.3,4.09,6.85,241.0,0.75,0.0,10.003,,
2013-06-13 07:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.48,13.48,10.2,0.81,1009.5,3.89,7.22,229.0,0.8,1.0,9.677,,
2013-06-13 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.38,13.38,10.9,0.85,1009.6,4.08,5.15,241.0,0.75,2.0,9.405,,
2013-06-13 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.67,13.67,11.2,0.85,1009.4,4.4,6.43,236.0,0.75,3.0,9.444,,
2013-06-13 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.97,13.97,11.2,0.83,1009.4,2.9,8.29,252.0,0.77,4.0,9.839,,
2013-06-13 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.87,14.87,12.2,0.84,1009.4,3.23,5.95,230.0,0.76,5.0,9.404,,
2013-06-13 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.97,14.97,11.31,0.79,1009.9,3.69,9.3,222.0,0.75,5.0,10.003,,
2013-06-13 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.87,14.87,11.2,0.79,1010.4,3.48,6.65,238.0,0.76,5.0,9.804,,
2013-06-13 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.47,15.47,10.9,0.74,1010.6,3.74,10.01,258.0,0.75,5.0,10.003,,
2013-06-13 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.17,15.17,11.5,0.79,1010.6,3.61,11.06,240.0,0.75,5.0,10.003,,
2013-06-13 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,17.41,17.41,10.7,0.65,1010.8,6.41,8.88,258.0,0.55,4.0,10.003,,
2013-06-13 17:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.88,16.88,10.7,0.67,1012.0,5.27,10.58,276.0,0.52,3.0,10.003,,
2013-06-13 18:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.88,16.88,9.21,0.61,1012.8,5.54,10.55,268.0,0.47,2.0,10.003,,
2013-06-13 19:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.97,15.97,8.6,0.62,1013.7,4.72,8.05,280.0,0.58,1.0,10.003,,
2013-06-13 20:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.37,15.37,8.41,0.63,1014.7,3.9,5.74,267.0,0.38,0.0,10.003,,
2013-06-13 21:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.07,15.07,7.6,0.61,1015.2,2.87,6.32,266.0,0.68,0.0,9.993,,
2013-06-13 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,14.27,14.27,6.7,0.6,1016.6,3.82,4.75,261.0,0.38,0.0,9.991,,
2013-06-13 23:00:00,Clear,clear-night,0.0,0.0,13.48,13.48,7.19,0.66,1017.3,2.5,4.66,243.0,0.25,0.0,9.991,,
2013-06-14 00:00:00,Clear,clear-night,0.0,0.0,12.58,12.58,7.49,0.71,1017.6,3.68,3.68,257.0,0.0,0.0,9.995,,
2013-06-14 01:00:00,Clear,clear-night,0.0,0.0,11.78,11.78,7.8,0.77,1018.1,1.78,3.42,268.0,0.0,0.0,9.988,,
2013-06-14 02:00:00,Clear,clear-night,0.0,0.0,10.87,10.87,7.8,0.81,1018.1,1.66,3.9,,0.0,0.0,10.0,,
2013-06-14 03:00:00,Clear,clear-night,0.0,0.0,10.37,10.37,7.41,0.82,1018.2,1.49,3.33,270.0,0.0,0.0,9.995,,
2013-06-14 04:00:00,Clear,clear-night,0.0,0.0,9.77,9.77,7.1,0.83,1018.1,0.0,2.3,,0.0,0.0,9.988,,
2013-06-14 05:00:00,Clear,clear-day,0.0,0.0,9.57,9.57,7.19,0.85,1018.3,0.0,2.58,,0.0,0.0,9.995,,
2013-06-14 06:00:00,Clear,clear-day,0.0,0.0,10.17,10.17,7.49,0.83,1018.3,0.0,2.39,180.0,0.24,0.0,9.988,,
2013-06-14 07:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,11.47,11.47,8.41,0.81,1018.3,0.0,2.4,,0.48,1.0,9.993,,
2013-06-14 08:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,12.67,12.67,9.5,0.81,1018.3,2.31,3.31,223.0,0.53,2.0,10.003,,
2013-06-14 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.07,13.07,9.8,0.81,1018.5,3.14,3.71,244.0,0.75,3.0,10.003,,
2013-06-14 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.77,14.77,10.5,0.76,1018.2,2.0,5.24,222.0,0.75,4.0,10.003,,
2013-06-14 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,14.97,14.97,9.9,0.72,1018.0,2.14,4.98,212.0,0.7,5.0,10.003,,
2013-06-14 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.17,16.17,10.6,0.7,1017.3,2.94,5.73,203.0,0.63,6.0,10.003,,
2013-06-14 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.57,16.57,9.21,0.62,1016.8,2.2,5.66,217.0,0.51,6.0,10.003,,
2013-06-14 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,17.48,17.48,8.79,0.57,1016.5,2.87,7.44,214.0,0.5,6.0,10.003,,
2013-06-14 15:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,18.48,18.48,7.41,0.48,1015.6,3.05,5.65,201.0,0.37,6.0,10.003,,
2013-06-14 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,18.87,18.87,6.6,0.45,1015.1,4.13,8.3,211.0,0.34,5.0,9.996,,
2013-06-14 17:00:00,Clear,clear-day,0.0,0.0,19.37,19.37,6.0,0.42,1014.6,3.5,7.88,224.0,0.19,3.0,9.995,,
2013-06-14 18:00:00,Clear,clear-day,0.0,0.0,17.67,17.67,5.0,0.43,1014.1,4.11,8.29,213.0,0.19,2.0,9.992,,
2013-06-14 19:00:00,Clear,clear-day,0.0,0.0,16.38,16.38,7.9,0.57,1013.7,3.48,4.71,202.0,0.19,1.0,10.0,,
2013-06-14 20:00:00,Clear,clear-day,0.0,0.0,16.47,16.47,8.79,0.6,1013.1,2.45,3.29,197.0,0.21,0.0,10.003,,
2013-06-14 21:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.97,15.97,8.9,0.63,1012.4,3.24,3.24,199.0,0.65,0.0,9.991,,
2013-06-14 22:00:00,Clear,clear-night,0.0,0.0,15.47,15.47,9.1,0.66,1011.7,0.0,2.8,,0.23,0.0,10.003,,
2013-06-14 23:00:00,Clear,clear-night,0.0,0.0,15.37,15.37,9.6,0.68,1010.7,2.87,3.18,156.0,0.19,0.0,10.001,,
2013-06-15 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.97,14.97,9.0,0.67,1009.9,2.58,2.96,168.0,0.75,0.0,9.999,,
2013-06-15 01:00:00,Clear,clear-night,0.0,0.0,14.43,14.43,9.0,0.7,1008.5,1.95,4.32,176.0,0.03,0.0,10.003,,
2013-06-15 02:00:00,Clear,clear-night,0.0,0.0,14.77,14.77,9.1,0.69,1007.5,3.49,6.39,184.0,0.03,0.0,10.003,,
2013-06-15 03:00:00,Possible Drizzle,rain,0.0497,0.27,13.97,13.97,10.5,0.8,1006.6,4.19,4.77,202.0,0.44,0.0,9.742,rain,
2013-06-15 04:00:00,Light Rain,rain,0.9541,0.88,12.87,12.87,10.91,0.88,1006.2,3.63,6.81,242.0,0.7,0.0,9.28,rain,
2013-06-15 05:00:00,Light Rain,rain,0.5468,0.92,11.97,11.97,10.3,0.89,1006.4,3.34,5.43,247.0,0.42,0.0,10.003,rain,
2013-06-15 06:00:00,Partly Cloudy,partly-cloudy-day,0.0074,0.08,11.17,11.17,9.1,0.87,1007.2,3.03,5.56,227.0,0.36,0.0,10.003,rain,
2013-06-15 07:00:00,Clear,clear-day,0.0,0.0,11.37,11.37,9.21,0.87,1007.6,2.09,5.24,235.0,0.19,1.0,10.003,,
2013-06-15 08:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,12.58,12.58,9.31,0.8,1007.8,3.98,9.16,228.0,0.52,2.0,10.003,,
2013-06-15 09:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.37,14.37,9.21,0.71,1008.0,4.45,10.07,253.0,0.44,3.0,10.003,,
2013-06-15 10:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.27,14.27,6.2,0.58,1008.2,4.8,10.8,253.0,0.52,4.0,10.003,,
2013-06-15 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.77,15.77,6.1,0.53,1008.5,5.12,9.36,252.0,0.44,6.0,10.003,,
2013-06-15 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.67,16.67,7.1,0.53,1008.9,4.03,8.85,252.0,0.44,6.0,10.003,,
2013-06-15 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,16.17,16.17,6.3,0.52,1008.9,5.65,9.98,245.0,0.68,6.0,10.003,,
2013-06-15 14:00:00,Drizzle,rain,0.1136,0.8,13.88,13.88,10.1,0.78,1009.1,3.88,8.39,244.0,0.44,6.0,9.708,rain,
2013-06-15 15:00:00,Drizzle,rain,0.2527,0.8,13.38,13.38,10.7,0.84,1008.9,4.66,9.26,251.0,0.75,5.0,9.941,rain,
2013-06-15 16:00:00,Drizzle,rain,0.3028,0.84,14.77,14.77,9.8,0.72,1008.9,5.26,7.47,259.0,0.75,4.0,10.003,rain,
2013-06-15 17:00:00,Light Rain,rain,2.25,0.8,13.77,13.77,11.9,0.88,1009.3,3.56,8.01,245.0,0.7,3.0,10.003,rain,
2013-06-15 18:00:00,Drizzle,rain,0.3172,0.81,15.33,15.33,11.5,0.78,1009.4,4.06,6.01,245.0,0.44,2.0,10.003,rain,
2013-06-15 19:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.67,15.67,10.5,0.71,1009.7,4.82,8.43,253.0,0.42,1.0,10.003,,
2013-06-15 20:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.07,15.07,9.9,0.71,1010.3,3.79,7.71,238.0,0.42,0.0,10.003,,
2013-06-15 21:00:00,Clear,clear-day,0.0,0.0,14.37,14.37,9.9,0.75,1010.6,2.86,5.21,243.0,0.21,0.0,10.003,,
2013-06-15 22:00:00,Clear,clear-night,0.0,0.0,13.67,13.67,9.71,0.77,1011.4,2.59,4.55,242.0,0.21,0.0,10.001,,
2013-06-15 23:00:00,Clear,clear-night,0.0,0.0,13.48,13.48,9.6,0.77,1011.7,3.24,4.36,249.0,0.19,0.0,10.0,,
2013-06-16 00:00:00,Clear,clear-night,0.0,0.0,12.58,12.58,9.4,0.81,1012.4,1.83,4.08,264.0,0.2,0.0,10.003,,
2013-06-16 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,12.18,12.18,9.5,0.84,1012.5,3.37,3.71,232.0,0.35,0.0,10.0,,
2013-06-16 02:00:00,Clear,clear-night,0.0,0.0,11.67,11.67,9.21,0.85,1012.3,3.06,3.6,257.0,0.22,0.0,10.003,,
2013-06-16 03:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,11.97,11.97,9.21,0.83,1012.4,2.66,3.71,231.0,0.56,0.0,10.003,,
2013-06-16 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,11.78,11.78,8.9,0.83,1012.4,2.58,3.84,243.0,0.75,0.0,10.003,,
2013-06-16 05:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,11.47,11.47,8.79,0.84,1012.8,2.47,3.61,244.0,0.69,0.0,9.999,,
2013-06-16 06:00:00,Clear,clear-day,0.0,0.0,11.78,11.78,8.9,0.83,1013.0,1.3,4.08,,0.19,0.0,9.989,,
2013-06-16 07:00:00,Clear,clear-day,0.0,0.0,12.37,12.37,9.0,0.8,1013.3,1.86,4.6,,0.19,1.0,10.003,,
2013-06-16 08:00:00,Clear,clear-day,0.0,0.0,12.98,12.98,9.21,0.78,1013.5,2.44,4.19,240.0,0.29,2.0,10.002,,
2013-06-16 09:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.48,14.48,9.99,0.74,1013.7,1.87,4.91,231.0,0.44,3.0,10.003,,
2013-06-16 10:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.17,15.17,9.9,0.71,1013.8,2.08,4.62,241.0,0.47,4.0,10.003,,
2013-06-16 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.77,15.77,8.2,0.61,1013.8,3.16,4.28,249.0,0.44,6.0,10.003,,
2013-06-16 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.77,15.77,7.7,0.59,1014.3,2.41,4.77,241.0,0.51,6.0,10.003,,
2013-06-16 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.17,16.17,8.3,0.6,1014.4,2.95,4.16,270.0,0.45,7.0,10.003,,
2013-06-16 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,15.07,15.07,9.9,0.71,1014.7,2.75,3.11,227.0,0.61,6.0,10.003,,
2013-06-16 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0097,0.07,15.47,15.47,8.5,0.63,1014.7,1.5,3.85,224.0,0.64,5.0,10.003,rain,
2013-06-16 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.47,16.47,8.0,0.57,1014.7,1.34,4.19,224.0,0.4,4.0,10.003,,
2013-06-16 17:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,17.27,17.27,8.41,0.56,1014.1,1.31,3.67,183.0,0.49,3.0,10.003,,
2013-06-16 18:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,17.88,17.88,9.27,0.57,1013.7,1.11,2.44,186.0,0.32,2.0,10.003,,
2013-06-16 19:00:00,Clear,clear-day,0.0,0.0,16.88,16.88,9.4,0.61,1013.7,1.89,3.22,167.0,0.23,1.0,10.003,,
2013-06-16 20:00:00,Clear,clear-day,0.0,0.0,16.67,16.67,9.1,0.61,1013.9,1.62,3.68,,0.19,0.0,10.002,,
2013-06-16 21:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.08,16.08,8.79,0.62,1014.4,0.0,0.85,,0.44,0.0,9.993,,
2013-06-16 22:00:00,Clear,clear-night,0.0,0.0,14.37,14.37,7.7,0.64,1014.8,0.0,0.13,,0.19,0.0,10.002,,
2013-06-16 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.07,14.07,8.1,0.67,1014.9,0.0,0.21,,0.75,0.0,10.0,,
2013-06-17 00:00:00,Clear,clear-night,0.0,0.0,13.45,13.45,9.31,0.76,1015.1,0.0,0.74,,0.2,0.0,9.997,,
2013-06-17 01:00:00,Clear,clear-night,0.0,0.0,14.57,14.57,10.3,0.76,1015.3,0.0,0.79,,0.26,0.0,9.995,,
2013-06-17 02:00:00,Clear,clear-night,0.0,0.0,13.77,13.77,9.4,0.75,1014.9,0.0,0.73,,0.0,0.0,10.0,,
2013-06-17 03:00:00,Clear,clear-night,0.0,0.0,12.57,12.57,9.83,0.83,1013.9,1.23,1.95,77.0,0.0,0.0,10.0,,
2013-06-17 04:00:00,Clear,clear-night,0.0,0.0,13.67,13.67,9.6,0.76,1014.1,0.0,2.79,,0.2,0.0,9.995,,
2013-06-17 05:00:00,Clear,clear-day,0.0,0.0,13.28,13.28,9.31,0.77,1014.3,1.68,2.39,85.0,0.0,0.0,9.999,,
2013-06-17 06:00:00,Clear,clear-day,0.011,0.07,13.28,13.28,10.3,0.82,1014.3,1.42,3.21,103.0,0.0,0.0,9.996,rain,
2013-06-17 07:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,13.48,13.48,10.2,0.81,1014.2,1.35,3.63,90.0,0.82,1.0,9.988,,
2013-06-17 08:00:00,Overcast,cloudy,0.0,0.0,13.97,13.97,10.39,0.79,1014.3,1.17,3.84,65.0,1.0,1.0,9.988,,
2013-06-17 09:00:00,Overcast,cloudy,0.0,0.0,15.07,15.07,10.7,0.75,1013.7,1.33,3.36,64.0,0.88,3.0,9.988,,
2013-06-17 10:00:00,Overcast,cloudy,0.0,0.0,16.57,16.57,9.71,0.64,1013.5,2.67,6.23,53.0,0.88,3.0,9.988,,
2013-06-17 11:00:00,Overcast,cloudy,0.0,0.0,17.48,17.48,9.9,0.61,1013.8,2.63,5.08,76.0,1.0,4.0,9.988,,
2013-06-17 12:00:00,Overcast,cloudy,0.0,0.0,17.97,17.97,9.8,0.59,1013.9,2.31,4.38,61.0,1.0,4.0,9.988,,
2013-06-17 13:00:00,Overcast,cloudy,0.0,0.0,19.27,19.27,10.3,0.56,1013.5,3.48,6.31,65.0,0.88,5.0,9.988,,
2013-06-17 14:00:00,Overcast,cloudy,0.0,0.0,19.67,19.67,8.79,0.49,1013.7,4.04,5.23,75.0,1.0,4.0,9.988,,
2013-06-17 15:00:00,Overcast,cloudy,0.0,0.0,20.38,20.38,9.6,0.5,1013.5,2.74,6.1,60.0,0.88,4.0,9.988,,
2013-06-17 16:00:00,Overcast,cloudy,0.0,0.0,20.87,20.87,9.6,0.48,1013.3,2.44,4.97,43.0,0.88,4.0,9.988,,
2013-06-17 17:00:00,Overcast,cloudy,0.0,0.0,20.18,20.18,9.6,0.51,1013.4,3.43,5.11,64.0,0.88,3.0,9.988,,
2013-06-17 18:00:00,Overcast,cloudy,0.0,0.0,20.28,20.28,9.0,0.48,1013.7,1.98,4.72,81.0,0.88,2.0,9.988,,
2013-06-17 19:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,19.37,19.37,9.21,0.52,1013.7,3.3,5.58,49.0,0.72,1.0,9.988,,
2013-06-17 20:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,18.58,18.58,9.21,0.54,1013.6,2.9,3.66,55.0,0.78,0.0,9.988,,
2013-06-17 21:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,17.67,17.67,8.7,0.56,1013.2,2.36,4.16,49.0,0.72,0.0,9.988,,
2013-06-17 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,16.77,16.77,9.5,0.62,1014.3,2.24,4.7,25.0,0.44,0.0,9.99,,
